HYRIV_ID,NEXT_DOWN,MAIN_RIV,LENGTH_KM,DIST_DN_KM,DIST_UP_KM,CATCH_SKM,UPLAND_SKM,ENDORHEIC,DIS_AV_CMS,ORD_STRA,ORD_CLAS,ORD_FLOW,HYBAS_L12,Shape_Length,intermittent_count,perennial_count,water_count,perennial_ratio,connected_perennial,segment_status,segment_label
41314911,41314677,41297283,1.75,949.7,135.3,2.08,2813.3,0,97.934,5,3,5,4121113970.0,0.015951779686458098,11,2,13,0.15384615384615385,False,1.0,Intermittent_ratio
41314677,41314450,41297283,1.93,947.8,137.2,3.73,2829.2,0,98.005,5,3,5,4121113970.0,0.017677669529707903,11,2,13,0.15384615384615385,True,2.0,Perennial_connected
41314531,41314530,41318732,0.9,60.8,110.8,2.08,2980.4,0,90.455,5,1,5,4121114970.0,0.008333333333325754,0,0,0,,False,,No water grid
41314530,41314529,41318732,2.88,57.9,113.7,7.47,2999.7,0,91.488,5,1,5,4121114970.0,0.026725889843253765,1,0,1,0.0,False,1.0,Intermittent_ratio
41314907,41315058,41318732,1.75,52.7,119.0,2.49,3114.9,0,97.514,5,1,5,4121114970.0,0.0159517796864179,5,0,5,0.0,False,1.0,Intermittent_ratio
41314674,41314907,41318732,0.9,54.4,117.3,2.49,3067.8,0,95.012,5,1,5,4121114970.0,0.008333333333325754,3,0,3,0.0,False,1.0,Intermittent_ratio
41314675,41314674,41318732,1.11,55.5,116.2,3.73,3061.5,0,94.669,5,1,5,4121114970.0,0.010059223176561348,2,0,2,0.0,False,1.0,Intermittent_ratio
41314529,41314675,41318732,1.54,56.6,115.1,2.49,3052.6,0,94.181,5,1,5,4121114970.0,0.01422588984320829,1,0,1,0.0,False,1.0,Intermittent_ratio
41314068,0,41314068,1.74,0.0,195.3,2.28,4775.1,0,217.07,5,1,4,4120030570.0,0.01595177968649829,5,44,49,0.8979591836734694,True,2.0,Perennial_connected
41313894,41314068,41314068,0.45,1.9,193.8,0.83,4770.6,0,216.904,5,1,4,4120030570.0,0.004166666666662877,6,31,37,0.8378378378378378,True,2.0,Perennial_connected
41313896,41313894,41314068,1.09,2.5,193.2,2.49,4763.5,0,216.445,5,1,4,4120030570.0,0.010059223176535365,8,32,40,0.8,True,2.0,Perennial_connected
41313818,41313896,41314068,1.09,3.6,192.1,1.25,4758.5,0,216.193,5,1,4,4120030570.0,0.010059223176545413,6,30,36,0.8333333333333334,True,2.0,Perennial_connected
41313724,41313723,41314068,4.48,4.9,190.7,10.79,4714.2,0,213.169,5,1,4,4120030570.0,0.04166666666657193,7,41,48,0.8541666666666666,True,2.0,Perennial_connected
41313725,41313724,41314068,1.79,9.4,186.2,6.22,4691.3,0,212.065,5,1,4,4120030570.0,0.01666666666665151,3,28,31,0.9032258064516129,True,2.0,Perennial_connected
41315600,41315219,41297283,5.46,904.7,323.6,24.91,14159.9,0,148.45,5,2,4,4121114770.0,0.05029611588277731,20,7,27,0.25925925925925924,True,2.0,Perennial_connected
41315219,41315063,41297283,2.19,902.6,325.8,6.23,14450.5,0,148.557,5,2,4,4121113820.0,0.02011844635313762,14,4,18,0.2222222222222222,True,2.0,Perennial_connected
41315063,41314916,41297283,0.93,901.4,326.9,1.25,14537.2,0,148.197,5,2,4,4121113820.0,0.008333333333311543,12,5,17,0.29411764705882354,True,2.0,Perennial_connected
41314916,41313993,41297283,7.72,893.7,334.6,29.05,14646.6,0,143.215,5,2,4,4121113820.0,0.07041456223588236,16,11,27,0.4074074074074074,True,2.0,Perennial_connected
41313904,41313905,41297283,5.51,923.1,161.9,15.56,4203.3,0,115.967,5,3,4,4121113770.0,0.050296115882753054,16,0,16,0.0,False,1.0,Intermittent_ratio
41313993,41313304,41297283,4.89,889.0,339.3,17.84,14764.9,0,140.002,5,2,4,4121113150.0,0.044403559372883,12,11,23,0.4782608695652174,True,2.0,Perennial_connected
41313905,41312890,41297283,9.44,913.4,171.6,39.63,4697.3,0,119.547,5,3,4,4121113230.0,0.08636634192239484,17,0,17,0.0,False,1.0,Intermittent_ratio
41313303,41313124,41297283,5.04,903.3,181.7,16.8,4888.2,0,117.895,5,3,4,4121113240.0,0.04612944921601912,17,1,18,0.05555555555555555,False,1.0,Intermittent_ratio
41313304,41312808,41297283,3.14,885.9,342.5,7.88,14789.7,0,137.749,5,2,4,4121113150.0,0.028451779686434954,13,12,25,0.48,True,2.0,Perennial_connected
41313124,41312806,41297283,4.12,899.2,185.8,10.16,4931.3,0,116.938,5,3,4,4121113240.0,0.037796115882748484,11,1,12,0.08333333333333333,False,1.0,Intermittent_ratio
41314532,41314531,41318732,1.29,61.9,109.7,1.66,2874.3,0,84.386,5,1,5,4121114120.0,0.011785113019805267,0,0,0,,False,,No water grid
41314442,41314532,41318732,5.77,63.0,108.6,15.77,2860.4,0,83.691,5,1,5,4121114120.0,0.053451779686540836,0,0,0,,False,,No water grid
41314443,41314377,41318732,1.09,69.2,102.4,2.7,2825.6,0,81.961,5,1,5,4121114120.0,0.010059223176545413,0,0,0,,False,,No water grid
41314377,41314442,41318732,0.45,68.8,102.9,0.62,2830.1,0,82.179,5,1,5,4121114120.0,0.00416666666654919,0,0,0,,False,,No water grid
41314450,41314146,41297283,2.03,945.6,139.4,4.57,2863.3,0,98.175,5,3,5,4121113970.0,0.018392556509891266,13,2,15,0.13333333333333333,True,2.0,Perennial_connected
41314444,41314443,41318732,4.79,70.5,101.2,11.62,2255.4,0,53.183,5,1,5,4121114060.0,0.043688672392646954,0,0,0,,False,,No water grid
41314146,41314079,41297283,0.64,945.1,139.9,0.62,3450.0,0,111.243,5,3,4,4121113800.0,0.005892556509872488,10,2,12,0.16666666666666666,True,2.0,Perennial_connected
41314079,41313992,41297283,3.33,941.6,143.4,8.3,3485.0,0,111.302,5,3,4,4121113800.0,0.03089255650991664,12,2,14,0.14285714285714285,True,2.0,Perennial_connected
41313992,41313903,41297283,0.64,941.1,143.9,0.62,3497.5,0,111.369,5,3,4,4121113800.0,0.005892556509912683,8,2,10,0.2,True,2.0,Perennial_connected
41313825,41314444,41318732,1.54,75.3,96.4,3.11,2202.5,0,50.73,5,1,5,4121114060.0,0.01422588984320829,0,0,0,,False,,No water grid
41313730,41313729,41314068,2.24,32.8,162.8,4.56,4238.5,0,183.48,5,1,4,4121113480.0,0.020833333333314386,2,39,41,0.9512195121951219,True,2.0,Perennial_connected
41313729,41313727,41314068,0.45,32.4,163.3,0.41,4253.9,0,184.439,5,1,4,4121113480.0,0.004166666666662877,2,36,38,0.9473684210526315,True,2.0,Perennial_connected
41313723,41313818,41314068,0.45,4.5,191.2,0.41,4718.1,0,213.401,5,1,4,4120030570.0,0.0041666666667197205,6,28,34,0.8235294117647058,True,2.0,Perennial_connected
41313727,41313642,41314068,1.54,30.8,164.8,3.53,4265.3,0,185.038,5,1,4,4121113480.0,0.014225889843265133,3,34,37,0.918918918918919,True,2.0,Perennial_connected
41313731,41313730,41314068,0.64,35.2,160.4,2.08,4231.7,0,183.272,5,1,4,4121113480.0,0.005892556509922731,1,35,36,0.9722222222222222,True,2.0,Perennial_connected
41313643,41313731,41314068,1.09,35.9,159.8,1.45,4227.1,0,183.027,5,1,4,4121113480.0,0.010059223176545413,1,37,38,0.9736842105263158,True,2.0,Perennial_connected
41313645,41313644,41314068,0.64,39.0,156.7,0.62,4143.1,0,178.033,5,1,4,4121583790.0,0.005892556509922731,2,29,31,0.9354838709677419,True,2.0,Perennial_connected
41313644,41313643,41314068,1.99,36.8,158.9,4.56,4187.3,0,180.637,5,1,4,4121583790.0,0.018392556509871167,2,37,39,0.9487179487179487,True,2.0,Perennial_connected
41313726,41313725,41314068,3.77,11.4,184.3,7.47,4579.9,0,204.363,5,1,4,4121113690.0,0.034344336196368744,2,25,27,0.9259259259259259,True,2.0,Perennial_connected
41313642,41313368,41314068,2.84,28.2,167.5,7.47,4286.6,0,186.227,5,1,4,4121113480.0,0.02601100286299346,3,34,37,0.918918918918919,True,2.0,Perennial_connected
41313582,41313645,41314068,3.28,39.6,156.1,9.13,4138.5,0,177.797,5,1,4,4121583790.0,0.03017766952971318,3,27,30,0.9,True,2.0,Perennial_connected
41313364,41313363,41314068,0.45,17.0,178.7,0.41,4543.8,0,202.399,5,1,4,4121113690.0,0.004166666666662877,1,22,23,0.9565217391304348,True,2.0,Perennial_connected
41313368,41313294,41314068,0.64,27.5,168.1,0.62,4293.9,0,186.668,5,1,4,4121113480.0,0.005892556509872488,3,28,31,0.9032258064516129,True,2.0,Perennial_connected
41313363,41313726,41314068,1.99,15.2,180.5,3.32,4549.8,0,202.613,5,1,4,4121113690.0,0.018392556509917963,2,26,28,0.9285714285714286,True,2.0,Perennial_connected
41313366,41313364,41314068,1.99,17.4,178.2,5.6,4540.5,0,202.221,5,1,4,4121113690.0,0.018392556509901313,1,24,25,0.96,True,2.0,Perennial_connected
41313291,41313366,41314068,0.45,19.4,176.3,0.83,4533.0,0,201.91,5,1,4,4121113690.0,0.004166666666662877,1,18,19,0.9473684210526315,True,2.0,Perennial_connected
41313369,41313582,41314068,1.29,42.9,152.8,1.66,4125.0,0,177.247,5,1,4,4121583790.0,0.011785113019674637,5,18,23,0.782608695652174,True,2.0,Perennial_connected
41313292,41313291,41314068,0.64,20.0,175.6,0.83,4529.1,0,201.689,5,1,4,4121113690.0,0.0058925565098825365,1,18,19,0.9473684210526315,True,2.0,Perennial_connected
41313294,41313207,41314068,1.99,25.4,170.3,5.19,4326.3,0,188.564,5,1,4,4121113480.0,0.01839255650996131,3,30,33,0.9090909090909091,True,2.0,Perennial_connected
41313205,41313292,41314068,0.45,20.5,175.2,0.41,4526.2,0,201.541,5,1,4,4121113690.0,0.004166666666662877,2,15,17,0.8823529411764706,True,2.0,Perennial_connected
41312890,41312892,41297283,1.79,911.6,173.4,2.9,4728.0,0,119.534,5,3,4,4121113230.0,0.016666666666708352,16,0,16,0.0,False,1.0,Intermittent_ratio
41312893,41313303,41297283,1.34,908.1,176.9,2.49,4855.4,0,119.228,5,3,4,4121113240.0,0.012500000000045475,15,0,15,0.0,False,1.0,Intermittent_ratio
41312892,41312893,41297283,2.18,909.7,175.3,3.53,4744.8,0,119.081,5,3,4,4121113230.0,0.02011844635307073,15,0,15,0.0,False,1.0,Intermittent_ratio
41312806,41312807,41297283,1.99,897.0,188.0,4.77,5076.2,0,116.99,5,3,4,4121113080.0,0.01839255650992801,9,1,10,0.1,False,1.0,Intermittent_ratio
41312808,41312674,41297283,0.93,884.7,343.6,2.28,14807.0,0,137.029,5,2,4,4121113150.0,0.008333333333368387,12,9,21,0.42857142857142855,True,2.0,Perennial_connected
41312807,41312592,41297283,1.93,895.2,189.8,4.15,5122.1,0,116.68,5,3,4,4121113080.0,0.017677669529667706,6,1,7,0.14285714285714285,False,1.0,Intermittent_ratio
41312674,41312512,41297283,0.93,883.8,344.5,1.04,20037.7,0,249.801,6,2,4,4121112710.0,0.008333333333311543,10,9,19,0.47368421052631576,True,2.0,Perennial_connected
41312592,41312673,41297283,1.93,893.3,191.7,3.73,5153.4,0,116.306,5,3,4,4121113080.0,0.017677669529677757,6,0,6,0.0,False,1.0,Intermittent_ratio
41312673,41312674,41297283,8.37,884.7,200.3,29.45,5229.7,0,113.886,5,3,4,4121113080.0,0.07702200572595658,13,9,22,0.4090909090909091,False,1.0,Intermittent_ratio
41312411,41312412,41297283,1.54,876.6,351.8,2.9,20122.7,0,242.205,6,2,4,4121112710.0,0.014225889843198242,8,12,20,0.6,True,2.0,Perennial_connected
41313207,41313206,41314068,1.54,23.8,171.8,2.9,4509.4,0,200.754,5,1,4,4121113690.0,0.014225889843061307,3,23,26,0.8846153846153846,True,2.0,Perennial_connected
41313206,41313205,41314068,2.88,20.9,174.7,8.09,4521.4,0,201.265,5,1,4,4121113690.0,0.026725889843253765,3,24,27,0.8888888888888888,True,2.0,Perennial_connected
41313212,41313369,41314068,1.75,44.2,151.5,3.73,4059.7,0,173.426,5,1,4,4121583790.0,0.01595177968645637,6,15,21,0.7142857142857143,True,2.0,Perennial_connected
41312953,41313212,41314068,6.36,45.9,149.7,16.18,3913.3,0,164.542,5,1,4,4121113330.0,0.05862944921607952,11,19,30,0.6333333333333333,False,1.0,Intermittent_ratio
41312738,41312953,41314068,1.39,52.1,143.6,3.53,3888.2,0,163.151,5,1,4,4121113330.0,0.012500000000017053,11,11,22,0.5,True,2.0,Perennial_connected
41312504,41312738,41314068,2.38,53.7,142.0,6.84,3867.4,0,161.979,5,1,4,4121113330.0,0.021844336196387426,11,13,24,0.5416666666666666,True,2.0,Perennial_connected
41312266,41312504,41314068,1.29,56.0,139.6,1.87,3857.3,0,161.421,5,1,4,4121113330.0,0.011785113019755026,9,15,24,0.625,True,2.0,Perennial_connected
41312120,41312266,41314068,1.85,57.2,138.5,3.73,3752.8,0,156.125,5,1,4,4121112630.0,0.01666666666667993,8,18,26,0.6923076923076923,True,2.0,Perennial_connected
41311816,41312120,41314068,1.11,59.0,136.7,2.07,3692.2,0,152.848,5,1,4,4121112630.0,0.010059223176545413,7,19,26,0.7307692307692307,True,2.0,Perennial_connected
41311688,41311816,41314068,3.6,60.3,135.4,9.74,3686.0,0,152.523,5,1,4,4121112630.0,0.03261844635316645,3,23,26,0.8846153846153846,True,2.0,Perennial_connected
41313903,41313451,41297283,5.03,936.1,148.9,18.46,3955.3,0,115.382,5,3,4,4121583760.0,0.046129449216114435,13,2,15,0.13333333333333333,False,1.0,Intermittent_ratio
41313652,41313904,41297283,1.54,928.4,156.6,1.87,4159.6,0,116.128,5,3,4,4121113770.0,0.014225889843144551,8,0,8,0.0,False,1.0,Intermittent_ratio
41313735,41313652,41297283,5.55,929.9,155.1,22.2,4112.5,0,115.95,5,3,4,4121113770.0,0.051011002863080246,11,0,11,0.0,False,1.0,Intermittent_ratio
41313451,41313735,41297283,0.45,935.5,149.5,0.41,3993.4,0,115.648,5,3,4,4121583760.0,0.004166666666662877,9,0,9,0.0,False,1.0,Intermittent_ratio
41309900,41309899,41314068,1.54,88.4,107.3,2.9,2981.7,0,117.943,5,1,4,4121111710.0,0.014225889843355276,0,0,0,,False,,No water grid
41309899,41309752,41314068,1.29,87.3,108.4,1.86,2995.2,0,118.413,5,1,4,4121111710.0,0.011785113019684684,0,0,0,,False,,No water grid
41309976,41309898,41314068,5.94,76.0,119.6,13.68,3108.2,0,122.296,5,1,4,4121111710.0,0.05446278254944923,6,3,9,0.3333333333333333,False,1.0,Intermittent_ratio
41309824,41309900,41314068,0.46,89.9,105.8,0.21,2946.3,0,116.657,5,1,4,4121111710.0,0.004166666666662877,0,0,0,,False,,No water grid
41309752,41309465,41314068,2.21,85.0,110.6,4.97,3055.3,0,120.876,5,1,4,4121111710.0,0.020118446353149397,0,0,0,,False,,No water grid
41309671,41309976,41314068,2.65,81.8,113.9,6.22,3085.0,0,121.816,5,1,4,4121111710.0,0.02428511301984313,0,0,0,,False,,No water grid
41312512,41312411,41297283,5.71,878.3,350.0,26.96,20082.1,0,243.785,6,2,4,4121112710.0,0.052736892706260724,12,14,26,0.5384615384615384,True,2.0,Perennial_connected
41312412,41312124,41297283,2.4,874.4,354.0,9.54,20144.9,0,240.019,6,2,4,4121112710.0,0.02184433619636073,11,10,21,0.47619047619047616,True,2.0,Perennial_connected
41312124,41311950,41297283,1.74,872.4,355.9,3.52,20714.4,0,240.514,6,2,4,4121112040.0,0.015951779686458098,14,11,25,0.44,True,2.0,Perennial_connected
41311950,41311361,41297283,4.43,868.2,360.1,17.83,20803.8,0,236.188,6,2,4,4121112040.0,0.04023689270623017,15,15,30,0.5,True,2.0,Perennial_connected
41311361,41310920,41297283,3.68,864.5,363.8,16.59,20848.8,0,235.803,6,2,4,4121112040.0,0.03362944921599273,14,12,26,0.46153846153846156,True,2.0,Perennial_connected
41310920,41310756,41297283,3.79,860.5,367.8,22.81,20899.8,0,235.252,6,2,4,4121112040.0,0.03505922317662215,14,12,26,0.46153846153846156,True,2.0,Perennial_connected
41310756,41310518,41297283,6.57,854.2,374.2,30.89,21365.2,0,235.424,6,2,4,4121111900.0,0.06035533905928254,23,12,35,0.34285714285714286,True,2.0,Perennial_connected
41310518,41310388,41297283,2.9,851.1,377.3,10.16,21854.1,0,235.693,6,2,4,4121111020.0,0.026725889843253053,19,5,24,0.20833333333333334,False,1.0,Intermittent_ratio
41310388,41309977,41297283,3.04,848.0,380.3,10.16,21946.0,0,235.433,6,2,4,4121111020.0,0.027736892706331978,18,3,21,0.14285714285714285,False,1.0,Intermittent_ratio
41309977,41309533,41297283,3.86,844.4,384.0,14.72,21975.6,0,234.997,6,2,4,4121111020.0,0.03535533905935551,25,2,27,0.07407407407407407,False,1.0,Intermittent_ratio
41309533,41309163,41297283,3.04,841.3,387.0,12.02,22000.7,0,234.635,6,2,4,4121111020.0,0.027736892706168765,33,0,33,0.0,False,1.0,Intermittent_ratio
41309163,41309015,41297283,1.11,840.2,388.1,2.69,22038.2,0,234.536,6,2,4,4121111020.0,0.010059223176577998,30,0,30,0.0,False,1.0,Intermittent_ratio
41309015,41308938,41297283,0.64,839.6,388.8,0.62,22619.2,0,235.644,6,2,4,4121110710.0,0.005892556509922731,26,0,26,0.0,False,1.0,Intermittent_ratio
41308938,41308770,41297283,6.66,832.9,395.4,42.89,22677.6,0,234.607,6,2,4,4121110710.0,0.061785113019686005,62,0,62,0.0,False,1.0,Intermittent_ratio
41308772,41308773,41297283,2.24,823.9,404.4,3.52,23196.1,0,234.42,6,2,4,4121110720.0,0.02083333333337123,66,0,66,0.0,False,1.0,Intermittent_ratio
41308770,41308687,41297283,0.64,832.3,396.1,0.83,22724.9,0,234.601,6,2,4,4121110710.0,0.005892556509912683,47,0,47,0.0,False,1.0,Intermittent_ratio
41308771,41308772,41297283,1.99,826.3,402.0,4.77,23173.5,0,234.599,6,2,4,4121110720.0,0.018392556509958156,63,0,63,0.0,False,1.0,Intermittent_ratio
41308773,41308599,41297283,1.29,822.8,405.5,1.66,23208.6,0,234.355,6,2,4,4121110720.0,0.011785113019795219,58,0,58,0.0,False,1.0,Intermittent_ratio
41308687,41308771,41297283,3.97,828.1,400.2,16.37,22760.7,0,234.051,6,2,4,4121110710.0,0.03678511301979918,65,0,65,0.0,False,1.0,Intermittent_ratio
41308599,41308367,41297283,3.72,819.1,409.3,8.29,23410.3,0,234.377,6,2,4,4121110090.0,0.03434433619629567,80,0,80,0.0,False,1.0,Intermittent_ratio
41311146,41311688,41314068,1.29,63.9,131.8,2.49,3665.1,0,151.682,5,1,4,4121112630.0,0.011785113019765073,2,18,20,0.9,True,2.0,Perennial_connected
41310989,41311146,41314068,0.45,65.0,130.7,0.83,3658.8,0,151.487,5,1,4,4121112630.0,0.00416666666654919,1,18,19,0.9473684210526315,True,2.0,Perennial_connected
41310990,41310989,41314068,1.29,65.6,130.0,1.24,3636.9,0,150.467,5,1,4,4121112630.0,0.011785113019835413,4,18,22,0.8181818181818182,True,2.0,Perennial_connected
41310842,41310990,41314068,3.89,66.7,128.9,12.02,3630.8,0,150.295,5,1,4,4121112630.0,0.035059223176609665,6,17,23,0.7391304347826086,True,2.0,Perennial_connected
41310207,41310842,41314068,1.99,70.6,125.0,7.46,3192.3,0,125.673,5,1,4,4121111710.0,0.01839255650975748,6,11,17,0.6470588235294118,True,2.0,Perennial_connected
41310122,41310207,41314068,2.58,72.8,122.9,6.84,3181.9,0,125.382,5,1,4,4121111710.0,0.023570226039550245,6,8,14,0.5714285714285714,True,2.0,Perennial_connected
41309898,41310122,41314068,0.64,75.4,120.3,0.41,3118.7,0,122.732,5,1,4,4121111710.0,0.0058925565098825365,6,3,9,0.3333333333333333,True,2.0,Perennial_connected
41307095,41307096,41314068,2.18,116.6,79.1,4.14,1375.7,0,71.773,5,1,5,4121109720.0,0.020118446353090826,10,0,10,0.0,False,1.0,Intermittent_ratio
41307096,41307097,41314068,1.74,115.1,80.6,5.18,1408.0,0,72.968,5,1,5,4121109720.0,0.01595177968642795,11,1,12,0.08333333333333333,False,1.0,Intermittent_ratio
41307094,41307095,41314068,3.49,118.8,76.9,8.08,1333.5,0,69.991,5,1,5,4121109720.0,0.03190355937283164,5,0,5,0.0,False,1.0,Intermittent_ratio
41309753,41309824,41314068,3.89,90.4,105.3,8.5,1718.1,0,82.964,5,1,5,4121111360.0,0.035059223176603066,0,1,1,1.0,False,2.0,Perennial_ratio
41309465,41309671,41314068,0.45,84.4,111.3,0.62,3064.2,0,121.188,5,1,4,4121111710.0,0.004166666666662877,0,0,0,,False,,No water grid
41309156,41309753,41314068,2.68,94.3,101.4,5.39,1705.0,0,82.716,5,1,5,4121111360.0,0.024285113019759594,0,8,8,1.0,True,2.0,Perennial_connected
41308762,41309156,41314068,6.95,96.9,98.7,27.97,1690.5,0,82.33,5,1,5,4121111360.0,0.06351100286295662,1,18,19,0.9473684210526315,True,2.0,Perennial_connected
41308223,41308762,41314068,0.93,103.9,91.8,1.66,1646.6,0,81.011,5,1,5,4121111360.0,0.008333333333354176,4,18,22,0.8181818181818182,True,2.0,Perennial_connected
41308069,41308223,41314068,2.4,105.0,90.7,4.56,1638.7,0,80.756,5,1,5,4121111360.0,0.021844336196296277,5,18,23,0.782608695652174,True,2.0,Perennial_connected
41307745,41308069,41314068,0.46,107.2,88.5,0.41,1588.2,0,79.08,5,1,5,4121111360.0,0.004166666666662877,6,16,22,0.7272727272727273,True,2.0,Perennial_connected
41307676,41307745,41314068,3.47,107.9,87.8,9.73,1567.1,0,78.351,5,1,5,4121111360.0,0.031903559372916196,8,16,24,0.6666666666666666,True,2.0,Perennial_connected
41307417,41307676,41314068,1.75,111.3,84.3,4.56,1550.1,0,77.845,5,1,5,4121111360.0,0.015951779686448047,9,11,20,0.55,True,2.0,Perennial_connected
41307182,41307417,41314068,1.09,113.1,82.6,2.07,1421.9,0,73.414,5,1,5,4121109720.0,0.010059223176592209,10,5,15,0.3333333333333333,True,2.0,Perennial_connected
41306791,41306792,41314068,1.54,124.3,71.4,1.86,1070.0,0,59.11,5,1,5,4121109420.0,0.014225889843265133,11,5,16,0.3125,False,1.0,Intermittent_ratio
41306792,41307094,41314068,1.99,122.3,73.4,5.38,1095.6,0,60.191,5,1,5,4121109420.0,0.018392556509904467,8,0,8,0.0,False,1.0,Intermittent_ratio
41306724,41306791,41314068,2.84,126.0,69.7,5.8,1063.5,0,58.881,5,1,5,4121109420.0,0.026011002863020157,11,20,31,0.6451612903225806,True,2.0,Perennial_connected
41306643,41306724,41314068,4.2,128.8,66.8,13.05,1038.9,0,57.846,5,1,5,4121109420.0,0.03851100286299042,18,40,58,0.6896551724137931,True,2.0,Perennial_connected
41305878,41305730,41303882,3.08,22.7,51.8,8.28,686.8,0,50.906,5,1,5,4120030640.0,0.02845177968634969,28,2,30,0.06666666666666667,False,1.0,Intermittent_ratio
41305730,41305729,41303882,0.89,21.6,52.8,2.07,692.6,0,51.444,5,1,5,4120030640.0,0.008333333333382598,24,3,27,0.1111111111111111,True,2.0,Perennial_connected
41303087,41303086,41302138,0.45,33.0,70.0,0.83,895.9,0,66.026,4,1,5,4121107130.0,0.004166666666662877,11,5,16,0.3125,True,2.0,Perennial_connected
41303086,41302999,41302138,0.64,32.6,70.5,0.21,1340.9,0,97.713,5,1,5,4121106320.0,0.005892556509912683,11,6,17,0.35294117647058826,True,2.0,Perennial_connected
41303088,41303087,41302138,3.75,33.7,69.4,6.83,886.8,0,65.303,4,1,5,4121107130.0,0.034344336196274146,14,6,20,0.3,True,2.0,Perennial_connected
41302782,41303088,41302138,2.63,37.2,65.8,4.55,875.8,0,64.037,4,1,5,4121107130.0,0.024285113019970734,15,4,19,0.21052631578947367,False,1.0,Intermittent_ratio
41308367,41308293,41297283,1.54,817.3,411.0,2.49,23431.6,0,234.285,6,2,4,4121110090.0,0.014225889843198242,72,0,72,0.0,False,1.0,Intermittent_ratio
41308293,41308225,41297283,0.64,816.9,411.4,0.83,23448.4,0,234.271,6,2,4,4121110090.0,0.0058925565098825365,69,0,69,0.0,False,1.0,Intermittent_ratio
41308225,41307922,41297283,2.4,814.5,413.8,14.09,23477.8,0,234.15,6,2,4,4121110090.0,0.02184433619633891,78,0,78,0.0,False,1.0,Intermittent_ratio
41307922,41307529,41297283,6.8,807.7,420.6,35.63,23568.5,0,233.753,6,2,4,4121110090.0,0.06279611588283943,122,15,137,0.10948905109489052,True,2.0,Perennial_connected
41307529,41307187,41297283,4.11,803.4,424.9,9.32,25204.1,0,236.655,6,2,4,4121109830.0,0.03779611588279873,102,27,129,0.20930232558139536,True,2.0,Perennial_connected
41307187,41307189,41297283,2.23,801.2,427.2,5.18,25230.4,0,236.487,6,2,4,4121109830.0,0.020833333333257542,82,35,117,0.29914529914529914,True,2.0,Perennial_connected
41295940,41295844,41297283,9.7,898.1,207.2,65.88,8479.0,0,66.506,5,3,5,4121103000.0,0.09023689270629981,0,0,0,,False,,No water grid
41295844,41295281,41297283,6.14,892.0,213.3,23.75,9248.4,0,68.313,5,3,5,4121102760.0,0.05618867239258534,1,0,1,0.0,False,1.0,Intermittent_ratio
41295281,41294748,41297283,3.32,888.8,216.4,9.29,9903.8,0,69.909,5,3,5,4121102480.0,0.030177669529656337,2,0,2,0.0,False,1.0,Intermittent_ratio
41294748,41294063,41297283,6.57,882.1,223.2,32.41,10050.0,0,69.861,5,3,5,4121101400.0,0.06035533905935703,3,0,3,0.0,False,1.0,Intermittent_ratio
41307097,41307182,41314068,0.89,114.0,81.7,3.31,1414.5,0,73.178,5,1,5,4121109720.0,0.008333333333325754,11,2,13,0.15384615384615385,True,2.0,Perennial_connected
41288990,41288359,41297283,3.6,1037.9,95.5,9.07,1412.6,0,69.4,4,4,5,4121099000.0,0.03261844635312382,17,15,32,0.46875,True,2.0,Perennial_connected
41288436,41288437,41297283,1.33,1011.7,142.0,3.5,3857.6,0,145.507,5,3,4,4121098710.0,0.012499999999988631,7,0,7,0.0,False,1.0,Intermittent_ratio
41288437,41288361,41297283,0.64,1011.3,142.4,0.82,3877.6,0,145.742,5,3,4,4121098710.0,0.0058925565098825365,7,0,7,0.0,False,1.0,Intermittent_ratio
41288361,41288362,41297283,2.62,1008.7,145.0,10.1,3928.1,0,146.308,5,3,4,4121098710.0,0.02428511301973016,10,0,10,0.0,False,1.0,Intermittent_ratio
41288362,41288124,41297283,1.93,1006.7,147.0,3.92,3941.9,0,146.451,5,3,4,4121098710.0,0.01767766952971795,10,0,10,0.0,False,1.0,Intermittent_ratio
41288359,41288123,41297283,2.82,1035.1,118.6,9.89,2658.4,0,114.838,5,3,4,4121099010.0,0.02601100286300351,13,7,20,0.35,True,2.0,Perennial_connected
41288124,41287939,41297283,1.28,1005.5,148.2,1.65,3962.3,0,146.662,5,3,4,4121098710.0,0.011785113019744976,8,0,8,0.0,False,1.0,Intermittent_ratio
41287939,41287850,41297283,1.98,1003.3,150.4,10.31,3987.2,0,146.905,5,3,4,4121098710.0,0.018392556509871167,10,0,10,0.0,False,1.0,Intermittent_ratio
41288123,41287490,41297283,3.96,1030.9,122.8,10.93,2682.7,0,115.219,5,3,4,4121099010.0,0.0360702260395673,10,12,22,0.5454545454545454,True,2.0,Perennial_connected
41302680,41302782,41302138,1.09,39.8,63.2,1.86,867.1,0,63.083,4,1,5,4121107130.0,0.010059223176431726,13,0,13,0.0,False,1.0,Intermittent_ratio
41302603,41302680,41302138,1.29,41.1,61.9,1.66,683.8,0,50.339,4,1,5,4121106910.0,0.011785113019765073,10,0,10,0.0,False,1.0,Intermittent_ratio
41291270,41291271,41297283,5.88,1066.5,66.9,14.85,1082.4,0,60.915,4,4,5,4121578790.0,0.05446278254940315,10,0,10,0.0,False,1.0,Intermittent_ratio
