catchment_id,downstream_id,basin_id,longitude,latitude,river_width,river_depth,river_length,catchment_area,upstream_area,is_river_mouth,segment_sample_cells,segment_water_cells,segment_perennial_cells,segment_water_ratio,segment_dominant_component_id,segment_component_ids,downstream_in_raster,flow_status_row,flow_status_col,point_flow_status,point_component_id,nearest_water_row,nearest_water_col,nearest_water_lon,nearest_water_lat,nearest_water_component_id,nearest_water_status,nearest_water_distance_km,match_confidence
4876833,4876834,47784,90.95625305175781,26.54458236694336,203.117,0.0,17183.25,64471544.0,28417564672.0,0,80,39,12,0.4875,74978,74978,True,4055,2540,1,74978,4055,2540,90.959125,26.542125,74978,1,0.3953234499714291,high
4934419,4936220,47784,94.2004165649414,28.018749237060547,79.49738,0.0,12983.759,113818888.0,15080919040.0,0,117,17,11,0.1452991452991453,82250,82110;82250,True,3876,2933,0,0,3874,2932,94.19312500000001,28.035375,82110,1,1.9824056151777594,medium
4887599,4889399,47784,91.64791870117188,30.063749313354492,29.140957,0.0,10493.396,100368744.0,17070935040.0,0,60,16,6,0.26666666666666666,73951,73951,True,3628,2623,1,73951,3628,2623,91.64387500000001,30.064874999999997,73951,1,0.4087822823297872,high
4907451,4903851,47784,92.60041809082031,24.87958335876465,289.56558,0.0,12371.043,108527096.0,25154916352.0,0,198,64,12,0.32323232323232326,74978,74978,True,4257,2739,2,74978,4257,2739,92.600875,24.875625,74978,2,0.4425567577384536,high
4974021,4972220,47784,96.27958679199219,27.897916793823242,121.62756,0.0,16368.041,90009632.0,20230621184.0,0,98,38,0,0.3877551020408163,74978,74978,True,3891,3185,1,74978,3891,3185,96.280375,27.895125,74978,1,0.3199518044580998,high
4605037,4605038,47784,75.83875274658203,26.200416564941406,11.25,0.0,12227.904,93130848.0,36996128768.0,0,101,27,0,0.26732673267326734,86800,86678;86780;86800;86891,True,4096,707,1,86678,4096,707,75.836875,26.203874999999996,86678,1,0.4277658953274773,high
4524019,4522219,47784,71.3004150390625,28.02375030517578,5.0,0.0,28993.336,139993360.0,22846767104.0,0,137,0,0,0.0,0,,True,3875,157,0,0,3941,172,71.423125,27.482625,83559,2,61.37011599788058,low
4527546,4527547,47784,71.54374694824219,35.3004150390625,53.802246,0.0,4528.5757,166845552.0,18013196288.0,0,119,24,20,0.20168067226890757,58217,58018;58217,True,2993,187,2,58217,2993,187,71.546875,35.303625,58217,2,0.4560479863889773,high
4547417,4545617,47784,72.57291412353516,28.25458335876465,5.0,0.0,21303.02,66721412.0,12601782272.0,0,93,0,0,0.0,0,,True,3847,311,0,0,3840,335,72.767875,28.315875,81003,1,20.270323411706205,low
4534843,4534844,47784,71.91542053222656,25.57208251953125,49.58293,0.0,15864.742,135566928.0,49748082688.0,0,73,0,0,0.0,0,,True,4173,232,0,0,4131,249,72.058375,25.915124999999996,87610,1,40.74335246373071,low
4561869,4561870,47784,73.4312515258789,22.951250076293945,141.78227,0.0,19160.855,84340896.0,30256412672.0,0,52,10,0,0.19230769230769232,96776,96776;97825,True,4490,415,1,96776,4490,415,73.427875,22.953375,96776,1,0.4187562918856007,medium
4563560,4563561,47784,73.5945816040039,33.887916564941406,87.7734,0.0,11634.576,129185728.0,25980956672.0,0,101,18,7,0.1782178217821782,62411,62411,True,3165,435,1,62411,3165,435,73.592875,33.884625,62411,1,0.39846838209776503,medium
4578006,4576206,47784,74.24791717529297,29.34375,20.386143,0.0,12438.154,104958456.0,68286304256.0,0,54,1,0,0.018518518518518517,77776,77776,True,3715,514,0,0,3714,514,74.244625,29.355375,77776,1,1.3314434432956412,medium
4603249,4603248,47784,75.72624969482422,25.126249313354492,140.15244,0.0,11279.125,64857056.0,27177459712.0,0,100,26,15,0.26,89543,89543,True,4227,694,1,89543,4227,694,75.729625,25.123125,89543,1,0.4859643286071002,high
4612247,4614046,47784,76.31791687011719,25.362916946411133,192.93506,0.0,24067.99,120078496.0,24235384832.0,0,54,13,12,0.24074074074074073,74978,74978,True,4198,765,2,74978,4198,765,76.315375,25.362375,74978,2,0.26241388171781194,high
4617647,4617646,47784,76.57125091552734,25.299583435058594,55.996655,0.0,10610.129,136284384.0,11829347328.0,0,102,23,15,0.22549019607843138,88922,88922,True,4206,796,2,88922,4206,796,76.571125,25.296374999999998,88922,2,0.35698669303387726,high
4576184,4574385,47784,74.16791534423828,31.4829158782959,71.15883,0.0,29994.371,137793584.0,13949203456.0,0,102,27,0,0.2647058823529412,53339,53339,True,3456,505,0,0,3456,506,74.178625,31.483874999999998,53339,1,1.0211408266223567,high
4659044,4660844,47784,78.89958190917969,25.55291748046875,147.8881,0.0,12843.941,151006352.0,27045402624.0,0,89,25,10,0.2808988764044944,74978,74978,True,4175,1078,1,74978,4175,1078,78.897625,25.552124999999997,74978,1,0.21518564174254853,high
4610366,4608566,47784,76.04541778564453,33.32875061035156,76.00341,0.0,8496.499,115942568.0,10267716608.0,0,64,13,5,0.203125,64047,64047;64085,True,3232,732,0,0,3232,731,76.034875,33.331875,64047,1,1.0392698947074404,high
4655438,4657238,47784,78.71208190917969,26.133750915527344,38.050846,0.0,9677.25,52757452.0,12842936320.0,0,101,23,0,0.22772277227722773,86705,86705,True,4104,1056,1,86705,4104,1056,78.716125,26.137875,86705,1,0.6108928096477695,high
4599582,4597783,47784,75.48458099365234,31.678749084472656,152.2019,0.0,20534.62,81746008.0,15521260544.0,0,129,36,18,0.27906976744186046,67780,67780,True,3432,664,2,67780,3432,664,75.482125,31.681874999999998,67780,2,0.41812268004714376,high
4630214,4632014,47784,77.2995834350586,28.562915802001953,341.97058,0.0,4727.8,240287408.0,38180151296.0,0,134,35,0,0.26119402985074625,80139,80139,True,3810,884,1,80139,3810,884,77.297125,28.563374999999997,80139,1,0.24546415737141358,high
4687847,4686047,47784,80.3429183959961,25.279582977294922,204.47163,0.0,17068.768,118000064.0,23927576576.0,0,48,15,6,0.3125,74978,74978,True,4208,1253,2,74978,4208,1253,80.341375,25.279874999999997,74978,2,0.15854369635233345,high
4669819,4669820,47784,79.46375274658203,27.987916946411133,50.49589,0.0,12658.273,94133040.0,18965032960.0,0,95,49,0,0.5157894736842106,74978,74978,True,3880,1147,1,74978,3880,1147,79.466875,27.985875,74978,1,0.38150225141901306,high
4648202,4646402,47784,78.19208526611328,29.734582901000977,174.65561,0.0,10162.187,78483488.0,23700885504.0,0,53,23,1,0.4339622641509434,74978,74978,True,3668,992,1,74978,3668,992,78.188125,29.734875,74978,1,0.3837570584072897,high
4714840,4716641,47784,82.02291870117188,25.88458251953125,42.929653,0.0,18300.88,129804488.0,10961889280.0,0,70,14,0,0.2,87641,87641;87702;87729,True,4135,1457,1,87641,4135,1457,82.024375,25.882124999999995,87641,1,0.3096748386409156,high
4713035,4713036,47784,81.84791564941406,26.40041732788086,76.132675,0.0,6142.5796,188802448.0,15125366784.0,0,114,22,0,0.19298245614035087,85789,85789,True,4072,1436,1,85789,4072,1436,81.851125,26.401874999999997,85789,1,0.35839114681288436,medium
4705809,4705810,47784,81.41708374023438,29.000415802001953,61.83173,0.0,12908.684,236162864.0,20760944640.0,0,121,25,11,0.2066115702479339,78385,78385;79174,True,3757,1383,1,78385,3757,1383,81.413875,29.000625,78385,1,0.31292515240555824,high
4687816,4689616,47784,80.49958038330078,28.366249084472656,296.22842,0.0,9088.79,86613992.0,17249202176.0,0,89,40,0,0.449438202247191,74978,74978;80945,True,3834,1272,0,0,3833,1272,80.498125,28.373624999999997,74978,1,0.8324349020819852,high
4658981,4657181,47784,78.75541687011719,31.818750381469727,100.16433,0.0,9401.182,87875104.0,23308517376.0,0,68,10,1,0.14705882352941177,69259,69232;69233;69259,True,3415,1061,1,69259,3415,1061,78.757375,31.822125,69259,1,0.4183712124206223,medium
4651760,4649960,47784,78.4004135131836,33.965415954589844,20.040949,0.0,13543.084,166393760.0,25787691008.0,0,86,4,3,0.046511627906976744,62361,62347;62361,True,3155,1018,0,0,3155,1020,78.41912500000001,33.967124999999996,62361,2,1.7360338619031386,medium
4673374,4671574,47784,79.59375,32.588748931884766,55.754585,0.0,16664.643,133852552.0,25696409600.0,0,75,18,8,0.24,63941,63941,True,3322,1162,1,63941,3322,1162,79.590625,32.589375000000004,63941,1,0.30093776773824826,high
4711255,4713055,47784,81.80458068847656,24.444583892822266,104.899,0.0,20281.346,157036640.0,23789301760.0,0,93,24,1,0.25806451612903225,74978,74978,True,4309,1430,1,74978,4309,1430,81.801625,24.446624999999997,74978,1,0.3755385107723737,high
4750824,4750825,47784,83.93958282470703,27.484582901000977,158.5337,0.0,21741.828,80662208.0,36238188544.0,0,70,25,15,0.35714285714285715,74978,74978;83594;83704,True,3941,1689,2,74978,3941,1689,83.93837500000001,27.482625,74978,2,0.24817976601219588,high
4763407,4763408,47784,84.6995849609375,29.255416870117188,87.31769,0.0,12607.902,98149240.0,30338680832.0,0,73,22,11,0.3013698630136986,74406,74406,True,3726,1781,2,74406,3726,1781,84.697375,29.256375,74406,2,0.23940459632708572,high
4808464,4810264,47784,87.1995849609375,23.55875015258789,222.45753,0.0,13725.55,197352112.0,19387770880.0,0,93,38,0,0.40860215053763443,74978,74978,True,4417,2084,1,74978,4417,2084,87.197125,23.555625,74978,1,0.4285179996590086,high
4810281,4810283,47784,87.1745834350586,21.7954158782959,126.79737,0.0,21230.578,41986876.0,18222667776.0,0,192,55,13,0.2864583333333333,74978,74978,True,4630,2081,1,74978,4630,2081,87.172375,21.798375,74978,1,0.4003198389772611,high
4812019,4812020,47784,87.39375305175781,28.000415802001953,79.956024,0.0,5463.6504,176142576.0,22689660928.0,0,69,1,1,0.014492753623188406,82404,82404,True,3878,2108,0,0,3884,2107,87.386875,27.952875,82404,2,5.329278323832503,low
4830073,4830074,47784,88.3245849609375,22.554582595825195,427.46643,1.8981327,33120.023,105851128.0,29777760256.0,0,79,32,31,0.4050632911392405,74978,74978,True,4538,2221,2,74978,4538,2221,88.327375,22.557375,74978,2,0.4224896398580864,high
4851642,4851643,47784,89.53541564941406,25.687915802001953,112.24435,0.0,8789.81,96570024.0,11495184384.0,0,87,49,0,0.5632183908045977,74978,74978,True,4159,2367,0,0,4159,2366,89.52362500000001,25.684125,74978,1,1.2544464873405303,high
4876834,4876835,47784,90.92124938964844,26.4829158782959,437.3064,0.0,10607.136,62810564.0,28623222784.0,0,94,67,2,0.7127659574468085,74978,74978,True,4062,2535,1,74978,4062,2535,90.91787500000001,26.484375,74978,1,0.3729790153565344,high
4936220,4938020,47784,94.2995834350586,27.952917098999023,53.65564,0.0,15005.446,115213056.0,15362829312.0,0,67,12,6,0.1791044776119403,82250,82250,True,3884,2945,0,0,3884,2944,94.292125,27.952875,82250,2,0.7325996934723017,medium
4889399,4891199,47784,91.6995849609375,30.062915802001953,36.02959,0.0,6158.8477,158253008.0,17229187072.0,0,98,25,17,0.25510204081632654,73951,73951,True,3628,2630,1,73951,3628,2630,91.701625,30.064874999999997,73951,1,0.2932632831257581,high
4903851,4898451,47784,92.32958221435547,24.889583587646484,141.89577,0.0,41159.26,90943424.0,25332975616.0,0,177,52,0,0.2937853107344633,74978,74978;90922;90923;90988;91024,True,4255,2706,1,74978,4255,2706,92.328625,24.892125,74978,1,0.2986311809918015,high
4972220,4970420,47784,96.17375183105469,27.909584045410156,69.46959,0.0,14191.163,89573600.0,20320194560.0,0,138,63,3,0.45652173913043476,74978,74978,True,3889,3172,1,74978,3889,3172,96.173125,27.911625,74978,1,0.23515380809196096,high
4605038,4606838,47784,75.93791961669922,26.172916412353516,11.25,0.0,17557.977,65568124.0,37061697536.0,0,93,20,1,0.21505376344086022,86800,86800;87007,True,4100,719,1,86800,4100,719,75.935875,26.170874999999995,86800,1,0.30522107886592137,high
4522219,4520419,47784,71.16458129882812,28.09375,5.0,0.0,24704.418,66150572.0,23646928896.0,0,70,0,0,0.0,0,,True,3867,141,0,0,3800,99,70.820875,28.645875,80054,1,70.00016208889798,low
4527547,4525748,47784,71.50125122070312,35.186248779296875,54.553757,0.0,16316.524,117848736.0,18279489536.0,0,101,21,17,0.2079207920792079,58217,58217,True,3007,181,2,58217,3007,181,71.497375,35.188125,58217,2,0.4094034219542193,high
4545617,4545616,47784,72.50791931152344,28.312084197998047,5.0,0.0,16576.441,66861632.0,12668643328.0,0,48,0,0,0.0,0,,True,3840,303,0,0,3840,335,72.767875,28.315875,81003,1,25.451038213880334,low
4534844,4534845,47784,71.93791961669922,25.500415802001953,11.25,0.0,10374.891,148951952.0,49897033728.0,0,86,0,0,0.0,0,,True,4181,234,0,0,4219,209,71.728375,25.189124999999997,89847,1,40.516064302739544,low
4561870,4560070,47784,73.4004135131836,22.927082061767578,73.83677,0.0,4910.3335,185334720.0,30441748480.0,0,73,18,0,0.2465753424657534,97825,97825,True,4493,412,1,97825,4493,412,73.403125,22.928624999999997,97825,1,0.32641031543983257,high
4563561,4563562,47784,73.56041717529297,33.782081604003906,55.332165,0.0,13417.664,125840248.0,26106798080.0,0,70,12,3,0.17142857142857143,62411,62411,True,3177,431,1,62411,3177,431,73.559875,33.785624999999996,62411,1,0.3971815636644797,medium
4576206,4574406,47784,74.2004165649414,29.352916717529297,83.05501,0.0,7613.526,104739992.0,68391043072.0,0,109,1,0,0.009174311926605505,77748,77748,True,3714,509,0,0,3714,514,74.244625,29.355375,77776,1,4.293318983269481,medium
4603248,4605048,47784,75.819580078125,25.160415649414062,140.1526,0.0,11912.223,71765680.0,27249223680.0,0,159,27,5,0.16981132075471697,89543,89543,True,4222,705,2,89543,4222,705,75.820375,25.164375,89543,2,0.4474703515776873,medium
4614046,4614045,47784,76.3254165649414,25.39958381652832,193.42896,0.0,4547.6104,147282016.0,24617205760.0,0,94,26,14,0.2765957446808511,74978,74978,True,4193,766,1,74978,4193,766,76.323625,25.403624999999998,74978,1,0.4840532765575499,high
4617646,4617645,47784,76.59874725341797,25.40625,140.59796,0.0,14259.176,100412136.0,13337936896.0,0,160,35,16,0.21875,88922,74978;88922,True,4193,799,2,88922,4193,799,76.595875,25.403624999999998,88922,2,0.41039969763413797,high
4574385,4572585,47784,74.10041809082031,31.407917022705078,71.15883,0.0,13311.407,115792088.0,14501955584.0,0,71,23,0,0.323943661971831,53339,53339,True,3465,497,1,53339,3465,497,74.104375,31.409625,53339,1,0.420811908430969,high
4660844,4660843,47784,78.9487533569336,25.62125015258789,251.21927,0.0,12701.761,138916976.0,27184318464.0,0,133,34,11,0.2556390977443609,74978,74978,True,4167,1084,1,74978,4167,1084,78.947125,25.618125,74978,1,0.38394320114028924,high
4608566,4606766,47784,75.9870834350586,33.32208251953125,50.729866,0.0,6920.79,160425824.0,10428142592.0,0,87,15,5,0.1724137931034483,64047,64019;64047,True,3233,725,2,64047,3233,725,75.985375,33.323625,64047,2,0.2336986315626382,medium
4657238,4659038,47784,78.81208038330078,26.174583435058594,36.010136,0.0,17711.09,51165368.0,12894101504.0,0,93,28,0,0.3010752688172043,86705,74978;86705,True,4100,1068,0,0,4100,1067,78.806875,26.170874999999995,86705,1,0.6632389352515673,high
4597783,4595984,47784,75.382080078125,31.590415954589844,250.8843,0.0,17033.21,84839752.0,15606099968.0,0,115,27,14,0.23478260869565218,67780,67780,True,3443,652,1,67780,3443,652,75.383125,31.591124999999998,67780,1,0.12653693308220224,high
4632014,4633815,47784,77.40791320800781,28.472915649414062,51.82861,0.0,18184.836,88391960.0,38268542976.0,0,102,28,0,0.27450980392156865,80139,80139,True,3821,897,1,80139,3821,897,77.404375,28.472624999999997,80139,1,0.3473501581622032,high
4686047,4686046,47784,80.31291961669922,25.299583435058594,132.87874,0.0,5268.6924,146531952.0,24220614656.0,0,94,29,9,0.30851063829787234,74978,74978,True,4206,1250,0,0,4206,1249,80.308375,25.296374999999998,74978,2,0.5796678046833981,high
4669820,4669821,47784,79.42292022705078,27.90041732788086,54.65845,0.0,14534.909,221492480.0,21187983360.0,0,130,55,0,0.4230769230769231,74978,74978,True,3890,1142,1,74978,3890,1142,79.425625,27.903374999999997,74978,1,0.4228567226242233,high
4646402,4646403,47784,78.1754150390625,29.700416564941406,109.079704,0.0,5280.9526,112415480.0,23905310720.0,0,106,47,0,0.44339622641509435,74978,74978,True,3672,990,1,74978,3672,990,78.171625,29.701874999999998,74978,1,0.40037980705415094,high
4716641,4718441,47784,82.0995864868164,25.883750915527344,13.376589,0.0,17686.775,161509328.0,11773454336.0,0,118,19,0,0.16101694915254236,87729,87702;87729;87874,True,4135,1466,1,87729,4135,1466,82.098625,25.882124999999995,87729,1,0.20478897863220813,medium
4713036,4714836,47784,81.95708465576172,26.354583740234375,55.46949,0.0,19381.1,84686920.0,15210053632.0,0,73,19,0,0.2602739726027397,86184,85789;86183;86184,True,4078,1449,0,0,4078,1448,81.950125,26.352374999999995,85789,1,0.7356600427017477,high
4705810,4707611,47784,81.48542022705078,28.90041732788086,54.236412,0.0,17567.566,153216944.0,21038669824.0,0,117,19,18,0.1623931623931624,78385,78385;79174,True,3769,1392,2,78385,3769,1392,81.488125,28.901625,78385,2,0.2955670489352867,medium
4689616,4691416,47784,80.5995864868164,28.358749389648438,203.23059,0.0,13884.602,83713624.0,17332916224.0,0,94,57,0,0.6063829787234043,74978,74978,True,3835,1284,1,74978,3835,1284,80.597125,28.357125,74978,1,0.30106241486410973,high
4657181,4655381,47784,78.7004165649414,31.83708381652832,50.689865,0.0,7800.2534,84412824.0,23392929792.0,0,102,16,3,0.1568627450980392,69232,69232;69233;69411;69512;69588,True,3413,1054,1,69232,3413,1054,78.699625,31.838625,69232,1,0.18697517250045018,medium
4649960,4649959,47784,78.3254165649414,34.00208282470703,20.215927,0.0,9623.809,71498376.0,25859188736.0,0,90,1,0,0.011111111111111112,62347,62347,True,3151,1009,0,0,3151,1010,78.336625,34.000125,62347,1,1.055920510036137,medium
4671574,4671573,47784,79.54458618164062,32.62791442871094,111.80914,0.0,7451.9946,134228192.0,25830637568.0,0,70,15,7,0.21428571428571427,63941,63941,True,3317,1156,2,63941,3317,1156,79.541125,32.630624999999995,63941,2,0.44260671338343927,high
4713055,4716654,47784,81.89958190917969,24.466249465942383,57.111305,0.0,10933.212,156736000.0,24005042176.0,0,165,39,2,0.23636363636363636,74978,74978,True,4307,1442,1,74978,4307,1442,81.900625,24.463124999999998,74978,1,0.36311146669730754,high
4750825,4749026,47784,83.9004135131836,27.438749313354492,318.23938,0.0,8258.35,110878664.0,36422180864.0,0,138,64,4,0.463768115942029,74978,74978;83704,True,3946,1684,1,74978,3946,1684,83.897125,27.441375,74978,1,0.43653196474636485,high
4763408,4765207,47784,84.75958251953125,29.23958396911621,143.51012,0.0,7518.8374,92926872.0,31172288512.0,0,69,28,5,0.4057971014492754,74406,74406,True,3728,1789,1,74406,3728,1789,84.763375,29.239874999999998,74406,1,0.36939326119555366,high
4810264,4810265,47784,87.26458740234375,23.500415802001953,134.58238,0.0,10668.103,226804000.0,19764035584.0,0,53,28,2,0.5283018867924528,74978,74978,True,4424,2092,1,74978,4424,2092,87.263125,23.497875,74978,1,0.31946631649637675,high
4810283,4812083,47784,87.33208465576172,21.652915954589844,301.59918,1.4193847,37730.996,73813224.0,18424225792.0,0,59,39,18,0.6610169491525424,74978,74978,True,4648,2100,0,0,4647,2100,87.329125,21.658125,74978,2,0.6550215328923114,high
4812020,4812021,47784,87.39958190917969,27.936248779296875,80.977234,0.0,9782.197,148477376.0,22838138880.0,0,78,1,1,0.01282051282051282,82404,82404,True,3886,2109,0,0,3884,2107,87.386875,27.952875,82404,2,2.2306703458039228,medium
4830074,4828274,47784,88.24708557128906,22.562084197998047,428.95593,1.9036429,8816.064,115070992.0,29892831232.0,0,75,30,30,0.4,74978,74978,True,4537,2211,2,74978,4537,2211,88.24487500000001,22.565624999999997,74978,2,0.45446586001466405,high
4851643,4851644,47784,89.55374908447266,25.60041618347168,112.72765,0.0,14473.298,96591744.0,11591776256.0,0,125,65,2,0.52,74978,74978,True,4169,2370,0,0,4169,2371,89.564875,25.601625,74978,1,1.1237576687623376,high
4876835,4876836,47784,90.90958404541016,26.380416870117188,410.08868,0.0,13395.836,62699820.0,28685922304.0,0,70,43,0,0.6142857142857143,74978,74978,True,4075,2534,1,74978,4075,2534,90.909625,26.377125,74978,1,0.3660624971046384,high
4938020,4938021,47784,94.32208251953125,27.90041732788086,50.729866,0.0,7192.109,114868144.0,15704728576.0,0,130,32,21,0.24615384615384617,82755,82250;82709;82755,True,3890,2948,0,0,3890,2947,94.316875,27.903374999999997,82250,1,0.6083049140568861,high
4891199,4892999,47784,91.81208038330078,30.047916412353516,29.35543,0.0,14515.152,116296392.0,17603663872.0,0,94,39,32,0.4148936170212766,73951,73951,True,3630,2643,2,73951,3630,2643,91.808875,30.048375,73951,2,0.3127070507534004,high
4898451,4894852,47784,92.10041809082031,24.86541748046875,151.89288,0.0,35566.28,126077600.0,25459054592.0,0,205,53,0,0.25853658536585367,74978,74978;91447;91502;91531,True,4258,2678,1,74978,4258,2678,92.097625,24.867374999999996,74978,1,0.3560635337546912,high
4970420,4968621,47784,96.03541564941406,27.8579158782959,150.71161,0.0,18925.664,110274648.0,20430469120.0,0,45,29,3,0.6444444444444445,74978,74978,True,3896,3155,1,74978,3896,3155,96.032875,27.853874999999995,74978,1,0.5140815704056785,high
4606838,4608638,47784,75.99958038330078,26.116249084472656,15.75,0.0,14114.8955,102641072.0,37164339200.0,0,97,22,0,0.2268041237113402,86970,86800;86827;86946;86970;87007,True,4107,727,1,86800,4107,727,76.001875,26.113124999999997,86800,1,0.41612861718118827,high
4520419,4520418,47784,71.12291717529297,28.130416870117188,5.0,0.0,8152.648,86074784.0,23733004288.0,0,48,0,0,0.0,0,,True,3862,136,0,0,3800,99,70.820875,28.645875,80054,1,64.4839085772165,low
4525748,4523948,47784,71.39958190917969,35.15625,67.05319,0.0,12227.497,121718952.0,18401208320.0,0,76,20,14,0.2631578947368421,58217,58217;59008,True,3011,169,2,58217,3011,169,71.398375,35.155125,58217,2,0.16639611825584996,high
4545616,4543816,47784,72.47624969482422,28.33625030517578,5.0,0.0,7996.385,116786280.0,12870112256.0,0,87,0,0,0.0,0,,True,3838,300,0,0,3838,335,72.767875,28.332375,81003,1,28.545536534754657,low
4534845,4533045,47784,71.9004135131836,25.427082061767578,11.25,0.0,10900.107,129141680.0,50589884416.0,0,99,0,0,0.0,0,,True,4190,230,0,0,4219,209,71.728375,25.189124999999997,89847,1,31.609933516499755,low
4560070,4560071,47784,73.3862533569336,22.860416412353516,40.84808,0.0,10459.964,99442768.0,30541191168.0,0,90,23,0,0.25555555555555554,97825,97825;98118,True,4501,410,1,97825,4501,410,73.386625,22.862625,97825,1,0.24851866240372528,high
4563562,4565362,47784,73.5995864868164,33.741249084472656,88.29375,0.0,6534.427,118884552.0,26399703040.0,0,86,14,0,0.16279069767441862,62411,62411,True,3182,436,1,62411,3182,436,73.601125,33.744375,62411,1,0.3755702326036338,medium
4574406,4572606,47784,74.069580078125,29.366249084472656,101.93071,0.0,19177.99,96314480.0,68487360512.0,0,117,21,0,0.1794871794871795,77798,77705;77733;77798;77857,True,3713,493,0,0,3717,493,74.071375,29.330624999999998,77798,1,3.965041346510178,medium
4605048,4606847,47784,75.9695816040039,25.255416870117188,61.533062,0.0,27632.348,88254952.0,27404040192.0,0,45,17,0,0.37777777777777777,89543,89543,True,4211,723,1,89543,4211,723,75.968875,25.255125,89543,1,0.07812123728929164,high
4614045,4612244,47784,76.31791687011719,25.514583587646484,135.73146,0.0,14484.884,146248304.0,24763453440.0,0,128,33,15,0.2578125,74978,74978,True,4180,765,1,74978,4180,765,76.315375,25.510875,74978,1,0.48489356374136394,high
4617645,4617644,47784,76.51458740234375,25.563749313354492,141.48444,0.0,23085.4,102407112.0,13867701248.0,0,50,11,3,0.22,74978,74978,True,4174,789,1,74978,4174,789,76.513375,25.560375,74978,1,0.394425062953864,high
4572585,4572586,47784,74.05708312988281,31.37708282470703,74.512726,0.0,8956.82,61586560.0,20139683840.0,0,85,50,0,0.5882352941176471,53339,53339,True,3469,491,0,0,3469,490,74.046625,31.376624999999997,53339,1,0.9941368798315741,high
4660843,4662642,47784,79.04458618164062,25.714582443237305,52.726303,0.0,18457.936,138791296.0,27420174336.0,0,91,25,6,0.27472527472527475,74978,74978,True,4155,1096,1,74978,4155,1096,79.046125,25.717124999999996,74978,1,0.3220192102668263,high
4606766,4604966,47784,75.9004135131836,33.34791564941406,76.6966,0.0,11271.954,159682688.0,10587825152.0,0,93,15,5,0.16129032258064516,63975,63975;64019,True,3230,715,1,64019,3230,715,75.902875,33.348375,64019,1,0.23427435245124364,medium
4659038,4659037,47784,78.82875061035156,26.270416259765625,43.611877,0.0,27315.688,124992816.0,13019094016.0,0,81,23,1,0.2839506172839506,74978,74978,True,4088,1070,1,74978,4088,1070,78.831625,26.269875,74978,1,0.29285802430119506,high
4595984,4594185,47784,75.3004150390625,31.507083892822266,355.8883,0.0,13954.238,159110848.0,15765211136.0,0,134,34,11,0.2537313432835821,67780,67780,True,3453,642,2,67780,3453,642,75.300625,31.508625,67780,2,0.17251566455884554,high
4633815,4635615,47784,77.4695816040039,28.40041732788086,68.39412,0.0,16728.586,173787136.0,38559043584.0,0,45,15,0,0.3333333333333333,80139,80139,True,3830,905,1,80139,3830,905,77.470375,28.398374999999998,80139,1,0.23999047977344157,high
4686046,4684245,47784,80.30708312988281,25.39958381652832,128.40678,0.0,13890.992,113375744.0,25254768640.0,0,55,16,4,0.2909090909090909,74978,74978,True,4193,1249,2,74978,4193,1249,80.308375,25.403624999999998,74978,2,0.46772036786333887,high
4669821,4671622,47784,79.5120849609375,27.7954158782959,54.658463,0.0,22454.516,101847280.0,21289830400.0,0,121,54,0,0.4462809917355372,74978,74978,True,3903,1152,1,74978,3903,1152,79.508125,27.796124999999996,74978,1,0.39742185519998496,high
4646403,4644604,47784,78.09375,29.630416870117188,121.35889,0.0,13865.897,108693544.0,24014004224.0,0,166,60,0,0.3614457831325301,74978,74978;77417,True,3681,981,0,0,3681,980,78.089125,29.627625,74978,1,0.5442542044722893,high
4718441,4720241,47784,82.20874786376953,25.821250915527344,13.520974,0.0,16868.914,151709664.0,11925164032.0,0,88,17,0,0.19318181818181818,87874,87874;87904,True,4142,1479,1,87874,4142,1479,82.205875,25.824374999999996,87874,1,0.4509543122519929,medium
4714836,4716636,47784,82.02625274658203,26.368749618530273,27.328215,0.0,13973.608,85042424.0,15295095808.0,0,95,29,0,0.30526315789473685,86184,86183;86184,True,4076,1457,1,86184,4076,1457,82.024375,26.368874999999996,86184,1,0.18759049986588092,high
4707611,4707612,47784,81.55708312988281,28.800416946411133,50.38056,0.0,14970.511,147972832.0,21186641920.0,0,45,9,7,0.2,79174,79174,True,3781,1400,2,79174,3781,1400,81.554125,28.802625,79174,2,0.3786344426528529,high
4691416,4691417,47784,80.64291381835938,28.279582977294922,277.6889,0.0,11926.56,70676784.0,17403592704.0,0,127,75,0,0.5905511811023622,74978,74978,True,3844,1290,1,74978,3844,1290,80.646625,28.282874999999997,74978,1,0.5158117193973483,high
4655381,4655382,47784,78.6370849609375,31.76791763305664,132.99992,0.0,11658.767,91466152.0,35856392192.0,0,68,13,5,0.19117647058823528,69588,69512;69588,True,3422,1046,1,69512,3422,1046,78.633625,31.764374999999998,69512,1,0.5120250898040456,medium
4649959,4648159,47784,78.25791931152344,34.04541778564453,57.06927,0.0,9212.626,77127224.0,25936316416.0,0,84,0,0,0.0,0,,True,3146,1000,0,0,3151,1010,78.336625,34.000125,62347,1,8.830535868470038,low
4671573,4669773,47784,79.49624633789062,32.67208480834961,72.271225,0.0,7756.8584,173077504.0,26003714048.0,0,88,16,7,0.18181818181818182,63941,63941,True,3312,1151,2,63941,3312,1151,79.499875,32.671875,63941,2,0.3404475102856067,medium
