catchment_id,downstream_id,basin_id,src_lon,src_lat,dst_lon,dst_lat,src_upstream_area_km2,dst_upstream_area_km2,src_nearest_water_distance_km,dst_nearest_water_distance_km,src_point_flow_status,dst_point_flow_status,src_nearest_component_id,dst_nearest_component_id,segment_water_ratio,segment_water_cells,segment_perennial_cells,segment_dominant_component_id,same_nearest_component,src_or_dst_component_on_segment,edge_quality,binary_edge_quality
4935906,4934106,45635,94.2004165649414,59.3345832824707,94.10791778564452,59.30458450317383,10608.908288,11698.291712,0.1535730341620336,0.2444349734303801,2,2,20,20,0.2604166666666667,25,21,20,True,True,good,good
5018799,5020599,45635,98.81541442871094,50.00041580200195,98.85041809082033,49.96958160400391,11532.096512,11589.059584,0.4263726844701256,0.4174363010881655,2,0,26291,26291,0.2096774193548387,13,10,26291,True,True,good,good
5027785,5025985,45635,99.3004150390625,51.40708160400391,99.2004165649414,51.43541717529297,11459.149824,11569.943552,0.0710916126122636,0.3397643876676262,2,2,22638,22638,0.2886597938144329,28,28,22638,True,True,good,good
5040371,5042171,45635,100.12291717529295,52.85708236694336,100.1195831298828,52.89958190917969,11967.415296,12555.385856,0.3117900415606665,0.2450336411442866,2,2,20,20,0.2777777777777778,15,15,20,True,True,good,good
5069195,5070995,45635,101.742919921875,50.466251373291016,101.7995834350586,50.4595832824707,11154.555904,12825.3696,0.1220924606894957,0.586386548777706,1,0,20,20,0.28125,18,8,20,True,True,good,good
5107020,5108821,45635,103.85874938964844,47.87374877929688,103.89958190917967,47.89875030517578,10240.490496,10442.011648,17.018120469190233,13.188162675374526,0,0,32075,32075,0.0,0,0,0,True,False,poor,bad
4513129,4511329,45635,70.7004165649414,37.056251525878906,70.60208129882812,37.088748931884766,12747.452416,12980.7104,1.1007322702041098,0.4937784601685598,0,2,52437,52080,0.1584158415841584,16,7,52480,False,True,uncertain,bad
4529292,4527491,45635,71.6120834350586,40.81624984741211,71.50041961669922,40.87125015258789,11626.339328,97679.171584,0.1925639279183369,0.2849221472703623,1,2,45498,44350,0.2601626016260163,32,11,45498,False,True,good,bad
4545378,4547178,45635,72.5995864868164,52.132083892822266,72.71375274658203,52.14458465576172,12855.959552,12920.152064,0.2823948724739918,0.389955503590321,2,2,20920,20920,0.5851063829787234,55,44,20920,True,True,good,good
4554492,4550891,45635,72.92958068847656,40.825416564941406,72.8004150390625,40.85541534423828,12372.339712,14975.520768,0.3958600145930293,4.494051250639003,1,0,45501,45500,0.1074380165289256,13,0,45501,False,True,uncertain,bad
4658801,4660600,45635,78.89958190917969,49.8970832824707,79.04374694824219,49.96041488647461,11733.384192,24221.98272,4.695724265866949,3.061327498611537,0,0,27306,27307,0.0952380952380952,14,13,27306,False,True,uncertain,bad
4694802,4694801,45635,80.81124877929688,49.82374954223633,80.79042053222656,49.84708404541016,10272.47104,10373.139456,0.0303343953318635,0.2919465132585366,1,1,27530,27530,0.1923076923076923,10,0,27530,True,True,uncertain,good
4782997,4784797,45635,85.7995834350586,50.22541809082031,85.91874694824219,50.194583892822266,10739.075072,11420.194816,0.359810832827345,0.0418190562024338,1,1,11,11,0.3153153153153153,35,2,11,True,True,good,good
4934106,4932306,45635,94.10791778564452,59.30458450317383,93.99874877929688,59.3095817565918,11698.291712,11825.108992,0.2444349734303801,0.2678478765499535,2,2,20,20,0.1919191919191919,19,16,20,True,True,uncertain,good
5020599,5018800,45635,98.85041809082033,49.96958160400391,98.83541870117188,49.90041732788086,11589.059584,11737.903104,0.4174363010881655,0.3329684697640336,0,2,26291,26291,0.2948717948717949,23,20,26291,True,True,good,good
5025985,5024185,45635,99.2004165649414,51.43541717529297,99.0995864868164,51.43375015258789,11569.943552,11704.323072,0.3397643876676262,0.2203399211347615,2,2,22638,22638,0.2941176470588235,25,25,22638,True,True,good,good
5042171,5040370,45635,100.1195831298828,52.89958190917969,100.1370849609375,52.94041442871094,12555.385856,12722.139136,0.2450336411442866,0.326485503666049,2,2,20,20,0.2068965517241379,12,12,20,True,True,good,good
5070995,5072795,45635,101.7995834350586,50.4595832824707,101.89958190917967,50.438751220703125,12825.3696,13107.679232,0.586386548777706,0.4086050359052792,0,2,20,20,0.2473118279569892,23,15,20,True,True,good,good
5108821,5110620,45635,103.89958190917967,47.89875030517578,104.0112533569336,47.95208358764648,10442.011648,10850.422784,13.188162675374526,4.688318188194587,0,0,32075,32075,0.0,0,0,0,True,False,poor,bad
4511329,4509529,45635,70.60208129882812,37.088748931884766,70.52958679199219,37.09624862670898,12980.7104,13188.996096,0.4937784601685598,0.3469031796587336,2,2,52080,52080,0.1739130434782608,12,7,52080,True,True,uncertain,good
4547178,4548978,45635,72.71375274658203,52.14458465576172,72.80958557128906,52.16875076293945,12920.152064,12986.652672,0.389955503590321,0.5814658711766506,2,0,20920,20862,0.3195876288659793,31,20,20920,False,True,good,bad
4550891,4549091,45635,72.8004150390625,40.85541534423828,72.63541412353516,40.86041641235352,14975.520768,15046.908928,4.494051250639003,0.7740253094828862,0,0,45500,45357,0.0852713178294573,11,0,45440,False,True,uncertain,bad
4694801,4693001,45635,80.79042053222656,49.84708404541016,80.74874877929688,49.89958190917969,10373.139456,10505.831424,0.2919465132585366,1.1664631788365356,1,0,27530,27447,0.0933333333333333,7,0,27530,False,True,uncertain,bad
4784797,4786597,45635,85.91874694824219,50.194583892822266,85.95958709716797,50.19374847412109,11420.194816,11625.842688,0.0418190562024338,0.1252931904085641,1,2,11,11,0.3,15,1,11,True,True,good,good
4874787,4876587,45635,90.89958190917967,51.26625061035156,91.04624938964844,51.30208206176758,13705.521152,13853.942784,0.1766208040411053,0.3155386078711349,2,1,22860,22860,0.2061068702290076,27,8,22860,True,True,good,good
4856749,4858548,45635,89.91374969482422,55.10124969482422,90.04374694824219,55.11541748046875,10128.219136,10211.427328,0.304273278178908,0.3946160414827804,1,2,12111,12086,0.2201834862385321,24,7,12111,False,True,good,bad
4932306,4930506,45635,93.99874877929688,59.3095817565918,93.96458435058594,59.3004150390625,11825.108992,11907.82976,0.2678478765499535,0.3071037577217362,2,2,20,20,0.2244897959183673,11,11,20,True,True,good,good
5018800,5018801,45635,98.83541870117188,49.90041732788086,98.9045867919922,49.85625076293945,11737.903104,11831.409664,0.3329684697640336,0.0658439012181436,2,2,26291,26291,0.2588235294117647,22,20,26291,True,True,good,good
5008012,5009812,45635,98.3179168701172,48.743751525878906,98.39875030517578,48.72458267211914,11023.253504,11114.16832,0.0986529483930253,0.2421349152277134,1,1,30077,30077,0.216867469879518,18,0,30077,True,True,good,good
5024185,5022385,45635,99.0995864868164,51.43375015258789,98.98458099365234,51.47124862670898,11704.323072,13956.228096,0.2203399211347615,0.2919985843127619,2,2,22638,22638,0.2347826086956521,27,22,22638,True,True,good,good
5040370,5042170,45635,100.1370849609375,52.94041442871094,100.21041870117188,53.020416259765625,12722.139136,12794.228736,0.326485503666049,0.4933380192640987,2,1,20,20,0.2924528301886792,31,29,20,True,True,good,good
5076422,5078222,45635,102.0995864868164,47.74958419799805,102.22374725341795,47.74291610717773,11112.054784,11270.66112,0.4276905890673195,0.4112548901401724,1,0,32494,32513,0.1346153846153846,14,0,32495,False,True,uncertain,bad
5072795,5074595,45635,101.89958190917967,50.438751220703125,101.92958068847656,50.39208221435547,13107.679232,13147.200512,0.4086050359052792,0.4486646284138889,2,0,20,20,0.2253521126760563,16,13,20,True,True,good,good
5110620,5112420,45635,104.0112533569336,47.95208358764648,104.0512466430664,48.00541687011719,10850.422784,11123.438592,4.688318188194587,8.001764806314295,0,0,32075,32075,0.0,0,0,0,True,False,poor,bad
5204201,5202401,45635,109.08457946777344,49.88541793823242,109.02124786376952,49.89958190917969,12514.832384,12735.1296,0.7543392189931343,0.2799377517953801,0,2,20,20,0.2602739726027397,19,19,20,True,True,good,good
4509529,4507728,45635,70.52958679199219,37.09624862670898,70.52124786376953,37.15458297729492,13188.996096,13303.397376,0.3469031796587336,0.4029807467949469,2,1,52080,52080,0.21875,14,11,52080,True,True,good,good
4548978,4550778,45635,72.80958557128906,52.16875076293945,72.85541534423828,52.1995849609375,12986.652672,13193.02656,0.5814658711766506,0.9474059350910362,0,0,20862,20777,0.0845070422535211,6,0,20862,False,True,uncertain,bad
4559712,4557912,45635,73.3004150390625,58.78208160400391,73.16542053222656,58.77791595458984,10517.287936,10693.633024,0.2432587774789413,0.3496777022911896,1,1,2556,2556,0.3596491228070175,41,0,2556,True,True,good,good
