catchment_id,downstream_id,basin_id,longitude,latitude,upstream_area_km2,is_river_mouth,flow_status_row,flow_status_col,point_flow_status,nearest_water_distance_km,match_class
5189721,5191521,55556,108.39958190917969,57.85958480834961,138928.734208,0,259,4654,2,0.05119193029817592,on perennial
5324738,5322937,55556,115.78958129882812,56.172916412353516,149056.372736,0,463,5550,2,0.3785420632037947,on perennial
5425504,5427303,55556,121.50208282470703,59.58958435058594,115773.865984,0,49,6242,2,0.2412899455940979,on perennial
5589312,5589311,55556,130.5954132080078,58.7904167175293,114486.583296,0,146,7344,2,0.21736670972304917,on perennial
5191521,5191520,55556,108.43291473388672,57.90458297729492,138952.441856,0,253,4658,2,0.44977886008176965,on perennial
5322937,5321136,55556,115.6762466430664,56.31624984741211,149117.550592,0,446,5536,2,0.015809494020069162,on perennial
5427303,5425503,55556,121.50041961669922,59.63041687011719,115847.74144,0,44,6242,2,0.27357569031506057,on perennial
5589311,5591111,55556,130.59957885742188,58.82875061035156,239115.30496,0,141,7345,2,0.43324273746196995,on perennial
5191520,5193320,55556,108.51625061035156,57.95124816894531,139279.450112,0,248,4668,2,0.1665094801660833,on perennial
5321136,5321135,55556,115.67375183105469,56.39958190917969,149178.564608,0,436,5536,2,0.16584571695549033,on perennial
5425503,5425502,55556,121.50125122070312,59.68958282470703,115969.785856,0,37,6242,2,0.12109598637034627,on perennial
5591111,5592911,55556,130.72792053222656,58.87958526611328,240724.033536,0,135,7360,2,0.3568329884881344,on perennial
5193320,5193319,55556,108.5687484741211,57.9970817565918,139957.256192,0,242,4674,2,0.35222937659184317,on perennial
5321135,5324735,55556,115.72041320800781,56.42708206176758,161626.652672,0,433,5541,2,0.4274050713474892,on perennial
5425502,5427302,55556,121.50375366210938,59.75374984741211,116096.352256,0,29,6242,2,0.36457649915258766,on perennial
